Faenza	44.2898527	11.8774091	58284	Emilia-Romagna
Acerra	40.9441091	14.371438	57292	Campania
Marano di Napoli	40.8899594	14.1916736	57162	Campania
Cerignola	41.2656592	15.8939163	57113	Puglia
Foligno	42.9508683	12.7014749	57033	Umbria
Moncalieri	44.9983525	7.6802878	56767	Piemonte
Manfredonia	41.6307347	15.9165105	56509	Puglia
Bitonto	41.1078251	16.6910569	56061	Puglia
Cuneo	44.3844766	7.5426711	55939	Piemonte
Trani	41.2774857	16.4178334	55808	Puglia
Olbia	40.9235764	9.4964429	55503	Sardegna
Bisceglie	41.242726	16.502065	55131	Puglia
Portici	40.8141218	14.339067	54885	Campania
Avellino	40.914388	14.7906121	54697	Campania
Teramo	42.6611431	13.6986639	5461	Abruzzo
San Severo	41.6854203	15.3795161	5422	Puglia
Bagheria	38.0789178	13.512365	5421	Sicilia
Siena	43.318809	11.3307574	54145	Toscana
Modica	36.8588355	14.7608152	5401	Sicilia
Sanremo	43.8159671	7.7760567	53503	Liguria
Cava de' Tirreni	40.6960004	14.7107421	53441	Campania
Tivoli	41.959817	12.8022261	52998	Lazio
Ercolano	40.8079195	14.3481628	52932	Campania
Aversa	40.9731743	14.2076688	52922	Campania
Montesilvano	42.5102079	14.1436996	52655	Abruzzo
Velletri	41.6868422	12.7785347	52533	Lazio
Gallarate	45.6623632	8.7921269	52234	Lombardia
Pordenone	45.9626398	12.6551362	51909	Friuli-Venezia Giulia
Rovigo	45.0698118	11.7902158	51786	Veneto
Anzio	41.4495955	12.6197253	51572	Lazio
Civitavecchia	42.0924239	11.7954132	51498	Lazio
Acireale	37.607802	15.166736	51453	Sicilia
Chieti	42.347886	14.1635845	51013	Abruzzo
Mazara del Vallo	37.6550933	12.5899615	50604	Sicilia
Battipaglia	40.6093746	14.9808362	50519	Campania
Scafati	40.7602114	14.5377595	50327	Campania
