Vagos	40.5550403	-8.684011	22851	Aveiro
Cantanhede	40.3470015	-8.5933462	36595	Coimbra
Coimbra	40.2033145	-8.4102573	143396	Coimbra
Condeixa-a-Nova	40.1128075	-8.498689	17078	Coimbra
Figueira da Foz	40.1521398	-8.857583	62125	Coimbra
Mira	40.4287977	-8.7381261	12465	Coimbra
Montemor-o-Velho	40.1748245	-8.6826636	26171	Coimbra
Penacova	40.2704883	-8.28054	15251	Coimbra
Soure	40.0604197	-8.6218634	19245	Coimbra
Batalha	39.6582957	-8.8241243	15805	Leiria
Leiria	39.7495331	-8.807683	126897	Leiria
Marinha Grande	39.7503802	-8.9318059	38681	Leiria
Pombal	39.9167748	-8.6321415	55217	Leiria
Porto de Mós	39.6022749	-8.8165669	24342	Leiria
Alvaiázere	39.8237427	-8.3807264	7287	Leiria
Ansião	39.9107177	-8.43851	13128	Leiria
Arganil	40.218499	-8.0537909	12145	Coimbra
Castanheira de Pêra	40.0058478	-8.2125382	3191	Leiria
Figueiró dos Vinhos	39.8993771	-8.2801574	6169	Leiria
Góis	40.1572681	-8.1106277	4260	Coimbra
Lousã	40.1147188	-8.2440038	17604	Coimbra
Miranda do Corvo	40.0901981	-8.3296401	13098	Coimbra
Oliveira do Hospital	40.3608614	-7.8622032	20855	Coimbra
Pampilhosa da Serra	40.0463704	-7.9497155	4481	Coimbra
Pedrógão Grande	39.9176561	-8.1456184	3915	Leiria
Penela	40.0282938	-8.3905685	5983	Coimbra
Tábua	40.3617145	-8.0282218	12071	Coimbra
Vila Nova de Poiares	40.2107667	-8.25907	7281	Coimbra
Aguiar da Beira	40.816453	-7.5454104	5473	Guarda
Carregal do Sal	40.4347784	-7.9980002	9835	Viseu
Castro Daire	40.8997924	-7.933502	15339	Viseu
Mangualde	40.6083723	-7.7664152	19880	Viseu
Mortágua	40.3968539	-8.2325058	9607	Viseu
Nelas	40.537787	-7.8498679	14037	Viseu
Oliveira de Frades	40.7322554	-8.1737805	10261	Viseu
Penalva do Castelo	40.6767248	-7.6960437	7956	Viseu
Santa Comba Dão	40.3964278	-8.1312763	11597	Viseu
