Schwytz	47.0198346	8.6473977	14423	Schwyz
Sierre	46.291289	7.53548	15527	Valais
Sion	46.2293518	7.3620487	30717	Valais
Soleure	47.2086574	7.5379549	16163	Solothurn
Spiez	46.6859237	7.6781613	12475	Bern
Spreitenbach	47.4251219	8.364664	10955	Aargau
Stäfa	47.2428694	8.7254092	13923	Zurich
Steffisburg	46.778448	7.6343459	15431	Bern
Thalwil	47.2914196	8.5638529	17189	Zurich
Thônex	46.1928746	6.2028679	13567	Geneva
Thoune	46.7484284	7.6262985	42623	Bern
Uster	47.3484905	8.7175286	322854	Zurich
Uzwil	47.4417178	9.1377965	12655	St. Gallen
Val-de-Travers	46.9	6.6	10812	Neuchâtel
Vernier	46.217305	6.084764	33811	Geneva
Versoix	46.2840812	6.1622744	13108	Geneva
Vevey	46.4627306	6.8424313	18364	Vaud
Veyrier	46.1668	6.18535	10247	Geneva
Villars-sur-Glâne	46.7930877	7.123571	12072	Fribourg
Volketswil	47.3907562	8.6853378	17412	Zurich
Wädenswil	47.2265324	8.6695707	20376	Zurich
Wallisellen	47.4156626	8.5952008	13616	Zurich
Weinfelden	47.5658661	9.1101845	10141	Thurgau
Wettingen	47.4642156	8.3264616	20230	Aargau
Wetzikon	47.3263066	8.7997303	22061	Zurich
Wil	47.4636031	9.0479177	18169	St. Gallen
Winterthour	47.49995	8.7375646	1012034	Zurich
Wohlen	47.3519764	8.2757284	14623	Aargau
Worb	46.9305476	7.5652984	11364	Bern
Yverdon-les-Bains	46.7782175	6.6414898	27961	Vaud
Zofingue	47.2927991	7.9439368	10990	Aargau
Zollikon	47.3414807	8.5762101	12033	Zurich
Zoug	47.1745887	8.513854	26327	Zug
Zurich	47.3686498	8.5391825	3720474	Zurich
